Date,Symbol,Company,Open,High,Low,Close,Volume,AI_Sentiment
2022-09-15,MSFT,Microsoft,555.52,584.03,555.43,564.79,11793850,34
2022-09-17,MSFT,Microsoft,538.13,548.26,535.66,542.87,33527529,38
2022-09-18,MSFT,Microsoft,512.53,541.36,516.55,520.53,32621648,59
2022-09-19,MSFT,Microsoft,535.62,541.99,515.86,529.13,2026629,84
2022-09-21,MSFT,Microsoft,542.29,554.26,516.9,536.05,42243030,63
2022-09-22,MSFT,Microsoft,510.58,530.51,501.25,512.61,41791752,37
2022-09-24,MSFT,Microsoft,498.24,523.06,492.19,499.25,14298658,38
2022-09-25,MSFT,Microsoft,478.84,493.54,462.17,484.18,4545050,39
2022-09-26,MSFT,Microsoft,467.39,490.3,458.65,474.46,49301121,60
2022-09-28,MSFT,Microsoft,463.58,474.43,459.14,469.08,8701815,80
2022-09-29,MSFT,Microsoft,449.81,465.44,435.93,456.33,16866895,45
2022-10-01,MSFT,Microsoft,451.75,473.45,447.43,453.46,36463549,47
2022-10-02,MSFT,Microsoft,467.09,477.32,449.68,461.24,28502663,58
2022-10-03,MSFT,Microsoft,471.27,477.41,471.43,475.48,40031773,86
2022-10-05,MSFT,Microsoft,460.22,460.9,441.06,456.1,24538424,66
2022-10-06,MSFT,Microsoft,461.21,474.68,453.0,470.42,4742420,33
2022-10-08,MSFT,Microsoft,446.45,469.5,447.85,447.98,48248791,46
2022-10-09,MSFT,Microsoft,459.27,473.75,459.69,467.06,32653448,38
2022-10-10,MSFT,Microsoft,482.07,487.12,464.36,476.75,23380205,62
2022-10-12,MSFT,Microsoft,478.11,498.27,453.14,476.18,11539084,62
2022-10-13,MSFT,Microsoft,467.22,494.45,464.01,475.56,42987205,34
2022-10-15,MSFT,Microsoft,478.89,490.09,455.88,470.35,7953725,65
2022-10-16,MSFT,Microsoft,459.61,485.67,443.9,465.96,1261998,39
2022-10-17,MSFT,Microsoft,471.25,496.74,454.05,475.21,35947378,83
2022-10-19,MSFT,Microsoft,454.83,471.54,447.98,462.91,3146465,45
2022-10-20,MSFT,Microsoft,472.66,480.52,460.27,474.49,12425996,49
2022-10-22,MSFT,Microsoft,474.3,485.14,454.1,466.86,27147003,57
2022-10-23,MSFT,Microsoft,450.23,461.73,434.86,446.17,3451315,88
2022-10-24,MSFT,Microsoft,451.96,472.59,448.51,452.72,12416487,47
2022-10-26,MSFT,Microsoft,432.36,447.35,421.62,433.25,25635630,55
2022-10-27,MSFT,Microsoft,450.03,447.13,429.18,447.0,38161642,83
2022-10-29,MSFT,Microsoft,444.5,440.56,418.87,437.34,49165720,85
2022-10-30,MSFT,Microsoft,438.67,443.98,422.55,436.52,20822151,89
2022-10-31,MSFT,Microsoft,431.45,438.34,415.31,435.03,41539227,48
2022-11-02,MSFT,Microsoft,447.2,451.41,447.43,450.39,45308587,36
2022-11-03,MSFT,Microsoft,465.61,473.92,436.41,458.93,19902818,32
2022-11-05,MSFT,Microsoft,481.76,501.87,465.61,480.06,10977873,56
2022-11-06,MSFT,Microsoft,501.17,517.77,488.41,503.95,23468554,44
2022-11-07,MSFT,Microsoft,528.85,540.81,510.27,529.04,15588233,79
2022-11-09,MSFT,Microsoft,537.16,550.7,512.19,534.74,14365712,35
2022-11-10,MSFT,Microsoft,524.63,538.55,506.33,529.73,1582581,86
2022-11-12,MSFT,Microsoft,527.81,520.8,500.37,517.77,20309855,33
2022-11-13,MSFT,Microsoft,506.83,529.27,502.32,516.99,25144673,52
2022-11-14,MSFT,Microsoft,517.88,535.29,502.13,523.73,26600100,75
2022-11-16,MSFT,Microsoft,535.18,537.96,517.29,532.44,23718062,41
2022-11-17,MSFT,Microsoft,526.78,538.41,513.34,530.42,21419325,38
2022-11-19,MSFT,Microsoft,543.28,555.07,527.76,542.04,27145508,67
2022-11-20,MSFT,Microsoft,576.71,593.8,566.5,568.66,25541091,42
2022-11-21,MSFT,Microsoft,575.38,588.16,557.54,566.85,26018543,32
2022-11-23,MSFT,Microsoft,544.35,561.69,530.17,547.41,5758799,46
2022-11-24,MSFT,Microsoft,526.76,546.66,514.04,534.14,48225849,69
2022-11-26,MSFT,Microsoft,535.3,561.28,520.44,536.23,2707980,78
2022-11-27,MSFT,Microsoft,547.18,559.65,551.91,553.93,9823762,66
2022-11-28,MSFT,Microsoft,580.48,588.2,566.28,570.85,46492001,70
2022-11-30,MSFT,Microsoft,575.33,578.0,566.86,571.56,4786319,69
2022-12-01,MSFT,Microsoft,564.99,572.25,539.88,564.19,33371257,43
2022-12-03,MSFT,Microsoft,572.21,600.3,550.48,572.46,4759465,87
2022-12-04,MSFT,Microsoft,581.51,602.6,570.23,585.26,19499438,51
2022-12-05,MSFT,Microsoft,619.53,612.69,594.07,610.51,11243612,42
2022-12-07,MSFT,Microsoft,630.77,643.51,604.17,621.31,30670615,85
2022-12-08,MSFT,Microsoft,602.36,608.35,572.83,595.06,23970340,60
2022-12-10,MSFT,Microsoft,562.38,599.66,556.63,573.83,45732229,89
2022-12-11,MSFT,Microsoft,557.3,562.57,556.07,558.64,21950664,47
2022-12-12,MSFT,Microsoft,542.16,554.31,531.84,542.33,32230851,83
2022-12-14,MSFT,Microsoft,524.82,533.74,494.8,519.58,3624119,86
2022-12-15,MSFT,Microsoft,513.97,544.53,519.1,521.03,1354359,40
2022-12-17,MSFT,Microsoft,549.13,556.88,527.48,545.02,42738113,37
2022-12-18,MSFT,Microsoft,579.14,580.97,545.91,572.23,23564320,82
2022-12-19,MSFT,Microsoft,560.81,572.48,542.84,556.97,19862096,74
2022-12-21,MSFT,Microsoft,582.44,587.88,572.6,580.54,46126800,84
2022-12-22,MSFT,Microsoft,543.82,576.58,528.38,554.59,49912845,90
2022-12-24,MSFT,Microsoft,574.04,582.09,561.87,571.13,42367125,74
2022-12-25,MSFT,Microsoft,578.29,587.72,558.2,579.61,2056849,74
2022-12-26,MSFT,Microsoft,554.93,562.09,544.77,555.19,12680688,55
2022-12-28,MSFT,Microsoft,563.81,577.22,551.88,574.02,37922319,74
2022-12-29,MSFT,Microsoft,597.82,614.88,576.78,591.28,49089045,38
2022-12-31,MSFT,Microsoft,605.34,602.13,589.62,601.73,41919003,35
2023-01-01,MSFT,Microsoft,604.12,619.37,608.77,610.24,1552874,33
2023-01-02,MSFT,Microsoft,627.96,646.83,611.1,621.44,28717644,74
2023-01-04,MSFT,Microsoft,599.12,626.52,589.81,607.88,21902222,80
2023-01-05,MSFT,Microsoft,586.7,583.36,572.34,580.03,20737403,47
2023-01-07,MSFT,Microsoft,561.84,576.46,537.65,554.92,15833261,51
2023-01-08,MSFT,Microsoft,561.68,567.76,547.17,567.11,26397015,75
2023-01-09,MSFT,Microsoft,543.14,563.1,551.38,552.2,27244971,30
2023-01-11,MSFT,Microsoft,540.6,553.9,514.38,533.16,8804126,63
2023-01-12,MSFT,Microsoft,516.49,538.43,519.88,520.9,3098979,60
2023-01-14,MSFT,Microsoft,516.73,545.12,500.19,524.95,31772527,46
2023-01-15,MSFT,Microsoft,513.23,535.65,500.78,514.91,31022330,38
2023-01-16,MSFT,Microsoft,503.71,501.78,495.79,498.21,43184057,46
2023-01-18,MSFT,Microsoft,489.55,494.08,484.04,490.38,37657420,34
2023-01-19,MSFT,Microsoft,503.75,509.22,485.76,497.39,19665134,58
2023-01-21,MSFT,Microsoft,515.41,520.15,517.0,518.62,20313580,34
2023-01-22,MSFT,Microsoft,539.45,546.89,514.33,531.0,28688215,30
2023-01-23,MSFT,Microsoft,533.38,543.09,519.82,537.9,7887992,73
2023-01-25,MSFT,Microsoft,566.99,572.72,533.31,560.92,27771547,61
2023-01-26,MSFT,Microsoft,544.86,563.39,529.9,555.04,29393242,71
2023-01-28,MSFT,Microsoft,565.29,578.48,568.38,568.95,3191296,71
2023-01-29,MSFT,Microsoft,536.84,565.39,542.39,547.01,21300878,64
2023-01-30,MSFT,Microsoft,519.63,552.27,507.35,528.16,20648296,44
2023-02-01,MSFT,Microsoft,537.18,559.82,523.54,539.39,32440013,84
2023-02-02,MSFT,Microsoft,554.19,578.94,556.21,556.89,25917968,58
2023-02-04,MSFT,Microsoft,536.87,551.59,531.72,532.35,49644240,76
2023-02-05,MSFT,Microsoft,546.45,550.64,531.97,542.78,24033847,71
2023-02-06,MSFT,Microsoft,542.73,555.24,533.78,550.78,25361686,34
2023-02-08,MSFT,Microsoft,577.3,587.47,553.76,568.36,3755966,77
2023-02-09,MSFT,Microsoft,568.52,594.86,549.59,568.11,11515288,44
2023-02-11,MSFT,Microsoft,585.28,597.06,576.3,587.68,40030508,86
2023-02-12,MSFT,Microsoft,568.23,593.56,569.47,570.32,1187162,47
2023-02-13,MSFT,Microsoft,595.84,598.1,571.57,588.74,33610104,32
2023-02-15,MSFT,Microsoft,578.64,588.02,568.37,587.56,1501658,89
2023-02-16,MSFT,Microsoft,597.86,619.62,604.77,608.2,5228839,79
2023-02-18,MSFT,Microsoft,611.15,620.83,618.0,619.07,8413476,54
2023-02-19,MSFT,Microsoft,626.59,634.93,603.35,630.02,48045595,32
2023-02-20,MSFT,Microsoft,640.29,650.54,608.81,628.46,39579802,40
2023-02-22,MSFT,Microsoft,632.16,662.1,623.26,641.71,9979360,72
2023-02-23,MSFT,Microsoft,628.13,655.09,627.59,637.13,26535893,47
2023-02-25,MSFT,Microsoft,605.97,622.78,605.39,608.6,32711675,47
2023-02-26,MSFT,Microsoft,574.06,612.49,564.95,584.41,8367359,70
2023-02-27,MSFT,Microsoft,606.15,632.06,594.64,606.6,44082183,88
2023-03-01,MSFT,Microsoft,598.0,612.22,585.46,595.33,48075605,48
2023-03-02,MSFT,Microsoft,588.92,600.79,581.05,585.96,26304695,74
2023-03-04,MSFT,Microsoft,607.59,618.31,595.04,604.49,6135652,37
2023-03-05,MSFT,Microsoft,634.56,641.45,621.95,630.63,1781456,36
2023-03-06,MSFT,Microsoft,609.76,623.38,592.42,604.09,33445311,34
2023-03-08,MSFT,Microsoft,605.19,607.47,577.2,602.27,21387081,32
2023-03-09,MSFT,Microsoft,632.8,631.16,613.88,624.47,24713643,43
2023-03-11,MSFT,Microsoft,634.03,646.4,630.25,633.13,28648693,42
2023-03-12,MSFT,Microsoft,662.1,662.66,646.31,653.68,18720679,74
2023-03-13,MSFT,Microsoft,678.09,692.19,665.49,683.2,31240404,87
2023-03-15,MSFT,Microsoft,681.81,712.79,689.14,690.87,6457356,61
2023-03-16,MSFT,Microsoft,694.44,724.27,674.12,707.43,43426324,46
2023-03-18,MSFT,Microsoft,690.6,702.35,667.48,683.5,18407498,78
2023-03-19,MSFT,Microsoft,678.38,701.92,652.98,682.59,21151648,30
2023-03-20,MSFT,Microsoft,647.76,680.79,634.56,654.52,2491574,54
2023-03-22,MSFT,Microsoft,682.48,692.25,647.99,676.02,36594241,48
2023-03-23,MSFT,Microsoft,650.34,667.51,614.76,643.55,33214877,78
2023-03-25,MSFT,Microsoft,657.87,668.37,639.54,662.68,48036587,49
2023-03-26,MSFT,Microsoft,653.67,670.78,642.52,658.85,25365833,35
2023-03-27,MSFT,Microsoft,651.64,671.2,634.36,646.17,45909022,37
2023-03-29,MSFT,Microsoft,634.74,648.83,628.17,643.34,45331455,48
2023-03-30,MSFT,Microsoft,655.42,671.5,650.43,657.33,11882974,63
2023-04-01,MSFT,Microsoft,630.13,659.26,622.72,634.05,25707866,67
2023-04-02,MSFT,Microsoft,662.72,678.59,644.7,660.5,37932007,83
2023-04-03,MSFT,Microsoft,634.29,644.66,607.71,635.26,17032991,76
2023-04-05,MSFT,Microsoft,625.16,645.51,624.25,630.16,16875403,69
2023-04-06,MSFT,Microsoft,626.79,660.17,634.85,638.25,37628706,42
2023-04-08,MSFT,Microsoft,672.16,672.3,638.31,666.5,25322437,79
2023-04-09,MSFT,Microsoft,684.12,690.98,659.54,681.79,44151129,60
2023-04-10,MSFT,Microsoft,664.06,667.31,639.17,662.05,26219034,68
2023-04-12,MSFT,Microsoft,683.41,702.74,670.31,684.64,22883858,65
2023-04-13,MSFT,Microsoft,698.77,719.62,661.33,688.73,6723526,52
2023-04-15,MSFT,Microsoft,648.77,681.74,658.44,659.13,17789491,47
2023-04-16,MSFT,Microsoft,690.5,711.29,662.15,679.45,35123347,39
2023-04-17,MSFT,Microsoft,707.45,733.46,682.75,711.6,17270360,50
2023-04-19,MSFT,Microsoft,718.34,725.49,703.44,704.56,5595741,73
2023-04-20,MSFT,Microsoft,720.84,735.49,709.5,720.67,20071288,62
2023-04-22,MSFT,Microsoft,734.44,755.09,706.62,732.9,44738061,31
2023-04-23,MSFT,Microsoft,715.3,756.87,703.47,722.49,15617398,84
2023-04-24,MSFT,Microsoft,694.17,726.85,683.51,695.96,1461740,53
2023-04-26,MSFT,Microsoft,671.45,701.02,638.82,668.76,5019781,58
2023-04-27,MSFT,Microsoft,642.51,660.47,616.57,638.45,24938098,72
2023-04-29,MSFT,Microsoft,623.16,645.84,605.74,635.86,30375914,84
2023-04-30,MSFT,Microsoft,606.66,615.71,598.14,612.64,32030202,65
2023-05-01,MSFT,Microsoft,632.91,662.56,637.31,638.93,2075566,34
2023-05-03,MSFT,Microsoft,644.96,643.78,632.7,635.66,15805929,38
2023-05-04,MSFT,Microsoft,619.1,629.1,593.61,611.07,30157809,63
2023-05-06,MSFT,Microsoft,588.74,612.19,577.45,598.83,39560930,46
2023-05-07,MSFT,Microsoft,621.07,647.66,607.63,626.34,15139789,59
2023-05-08,MSFT,Microsoft,640.0,670.12,640.77,649.49,9085264,73
2023-05-10,MSFT,Microsoft,628.96,643.53,609.33,620.62,27176487,90
2023-05-11,MSFT,Microsoft,611.63,617.8,592.58,606.28,33748791,44
2023-05-13,MSFT,Microsoft,603.24,615.77,601.21,611.89,19337506,35
2023-05-14,MSFT,Microsoft,626.74,645.24,603.02,630.68,14615327,79
2023-05-15,MSFT,Microsoft,633.69,645.05,628.85,634.66,7339674,52
2023-05-17,MSFT,Microsoft,631.41,643.23,612.37,637.91,5090015,33
2023-05-18,MSFT,Microsoft,619.32,632.16,582.0,611.99,5490858,30
2023-05-20,MSFT,Microsoft,587.71,597.86,565.89,592.06,9872103,55
2023-05-21,MSFT,Microsoft,586.87,604.12,572.08,597.56,32616447,89
2023-05-22,MSFT,Microsoft,616.39,634.36,617.14,624.04,43562066,45
2023-05-24,MSFT,Microsoft,619.92,618.57,588.28,614.73,31504624,52
2023-05-25,MSFT,Microsoft,646.33,657.47,609.73,635.76,3281077,51
2023-05-27,MSFT,Microsoft,665.68,665.65,633.23,662.8,29180985,45
2023-05-28,MSFT,Microsoft,682.19,675.01,665.68,671.31,27636320,58
2023-05-29,MSFT,Microsoft,663.93,670.78,655.37,662.33,13424944,67
2023-05-31,MSFT,Microsoft,663.35,682.29,652.94,670.86,47985291,82
2023-06-01,MSFT,Microsoft,698.23,716.78,671.53,684.75,26290273,78
2023-06-03,MSFT,Microsoft,691.23,686.62,681.01,686.23,37352381,65
2023-06-04,MSFT,Microsoft,648.73,689.26,656.72,658.33,5837153,48
2023-06-05,MSFT,Microsoft,655.4,666.73,639.8,654.53,27271195,67
2023-06-07,MSFT,Microsoft,650.83,684.65,649.51,654.73,18250966,69
2023-06-08,MSFT,Microsoft,675.72,694.57,648.51,680.19,9515483,51
2023-06-10,MSFT,Microsoft,718.4,726.03,673.6,708.42,38949691,86
2023-06-11,MSFT,Microsoft,695.07,704.26,657.89,685.8,34823694,71
2023-06-12,MSFT,Microsoft,661.26,682.39,635.32,653.62,11717434,86
2023-06-14,MSFT,Microsoft,653.0,663.18,617.79,645.15,34272332,70
2023-06-15,MSFT,Microsoft,654.25,653.29,624.47,646.99,22173353,78
2023-06-17,MSFT,Microsoft,669.21,681.33,641.55,662.14,26033972,79
2023-06-18,MSFT,Microsoft,669.63,703.14,667.81,675.84,15427668,61
2023-06-19,MSFT,Microsoft,686.97,715.65,675.83,693.35,38108163,37
2023-06-21,MSFT,Microsoft,693.38,705.6,662.64,686.8,5065307,57
2023-06-22,MSFT,Microsoft,679.01,700.34,644.05,673.11,6229268,61
2023-06-24,MSFT,Microsoft,664.31,681.08,653.7,675.42,18223064,79
2023-06-25,MSFT,Microsoft,705.34,718.6,691.9,708.31,11323465,31
2023-06-26,MSFT,Microsoft,707.15,718.91,688.54,698.13,32021899,78
2023-06-28,MSFT,Microsoft,688.9,702.13,698.93,700.35,5069164,57
2023-06-29,MSFT,Microsoft,677.31,686.48,654.21,673.54,16619150,62
2023-07-01,MSFT,Microsoft,647.15,656.81,649.46,650.54,23500185,60
2023-07-02,MSFT,Microsoft,667.38,699.82,673.03,677.84,15640362,84
2023-07-03,MSFT,Microsoft,700.64,694.72,682.77,688.45,20066789,89
2023-07-05,MSFT,Microsoft,674.82,687.91,649.96,662.58,27843618,55
2023-07-06,MSFT,Microsoft,657.26,680.09,647.39,650.64,6173502,34
2023-07-08,MSFT,Microsoft,618.26,640.1,614.51,622.02,5080194,80
2023-07-09,MSFT,Microsoft,634.79,653.76,613.85,625.0,18039334,36
2023-07-10,MSFT,Microsoft,649.98,653.6,615.41,640.12,34950037,75
2023-07-12,MSFT,Microsoft,618.1,636.99,592.54,614.98,19658308,71
2023-07-13,MSFT,Microsoft,587.81,616.11,570.12,591.36,26540255,87
2023-07-15,MSFT,Microsoft,574.58,572.14,552.54,564.97,22816399,50
2023-07-16,MSFT,Microsoft,533.56,561.66,529.66,539.07,27282709,73
2023-07-17,MSFT,Microsoft,565.4,581.53,535.77,557.56,19926379,43
2023-07-19,MSFT,Microsoft,540.03,573.66,536.08,547.64,21676928,82
2023-07-20,MSFT,Microsoft,556.34,569.53,532.91,553.51,29831184,68
2023-07-22,MSFT,Microsoft,554.86,569.09,542.41,544.51,2356613,39
2023-07-23,MSFT,Microsoft,552.4,559.68,534.07,542.96,9698328,82
2023-07-24,MSFT,Microsoft,572.74,563.95,556.4,563.13,42962351,31
2023-07-26,MSFT,Microsoft,542.93,561.97,538.91,545.68,4518261,40
2023-07-27,MSFT,Microsoft,555.56,571.35,534.95,554.71,33888720,88
2023-07-29,MSFT,Microsoft,569.55,581.31,561.75,573.57,19821419,59
2023-07-30,MSFT,Microsoft,588.68,586.42,571.73,579.96,10761988,72
2023-07-31,MSFT,Microsoft,600.09,627.86,602.87,604.55,39597348,67
2023-08-02,MSFT,Microsoft,609.61,602.19,578.93,598.71,35052884,83
2023-08-03,MSFT,Microsoft,606.94,624.54,582.48,606.28,15934073,47
2023-08-05,MSFT,Microsoft,582.59,594.69,555.2,579.64,10457925,40
2023-08-06,MSFT,Microsoft,577.27,582.46,564.39,566.42,38303825,68
2023-08-07,MSFT,Microsoft,569.39,596.28,577.55,580.24,48560464,66
2023-08-09,MSFT,Microsoft,574.45,591.68,554.7,569.34,36453728,42
2023-08-10,MSFT,Microsoft,546.05,569.02,547.76,548.44,30426171,83
2023-08-12,MSFT,Microsoft,548.23,560.0,528.33,555.51,29070193,53
2023-08-13,MSFT,Microsoft,537.35,554.96,508.6,533.94,48390394,81
2023-08-14,MSFT,Microsoft,525.56,554.65,522.93,536.14,21630331,44
2023-08-16,MSFT,Microsoft,527.3,541.82,500.72,520.73,27157231,51
2023-08-17,MSFT,Microsoft,496.64,515.25,484.89,497.23,49023410,70
2023-08-19,MSFT,Microsoft,509.93,522.53,494.03,518.61,45853072,75
2023-08-20,MSFT,Microsoft,525.96,535.11,500.18,519.46,24842512,67
2023-08-21,MSFT,Microsoft,524.43,538.49,501.0,516.68,42293330,89
2023-08-23,MSFT,Microsoft,514.16,521.58,494.38,506.33,4614597,37
2023-08-24,MSFT,Microsoft,515.49,526.79,497.9,512.66,15557211,90
2023-08-26,MSFT,Microsoft,507.0,504.22,485.81,500.67,8396489,35
2023-08-27,MSFT,Microsoft,508.43,506.33,483.42,500.7,42152424,44
2023-08-28,MSFT,Microsoft,515.09,510.25,500.41,509.42,8796971,86
2023-08-30,MSFT,Microsoft,488.28,494.18,484.33,493.22,9088596,45
2023-08-31,MSFT,Microsoft,492.22,506.81,479.54,490.63,17247549,85
2023-09-02,MSFT,Microsoft,486.24,480.02,461.6,479.01,9634625,63
2023-09-03,MSFT,Microsoft,490.53,504.54,481.49,489.69,35864312,86
2023-09-04,MSFT,Microsoft,477.34,494.21,466.85,479.8,22420453,32
2023-09-06,MSFT,Microsoft,495.93,493.93,465.64,488.73,16654379,86
2023-09-07,MSFT,Microsoft,492.08,513.55,487.89,496.6,10579105,79
2023-09-09,MSFT,Microsoft,507.98,528.77,514.33,516.57,19136324,68
2023-09-10,MSFT,Microsoft,522.2,530.97,514.13,525.44,36095292,42
2023-09-11,MSFT,Microsoft,506.07,521.31,494.47,504.59,11823980,71
2023-09-13,MSFT,Microsoft,531.73,547.78,519.6,525.8,39083788,80
2023-09-14,MSFT,Microsoft,508.48,534.3,491.95,516.95,25423768,44
2023-09-16,MSFT,Microsoft,518.13,530.99,507.42,510.53,18817024,58
2023-09-17,MSFT,Microsoft,524.33,531.85,501.35,516.92,8293880,75
2023-09-18,MSFT,Microsoft,541.22,541.94,528.4,536.23,20484027,77
2023-09-20,MSFT,Microsoft,526.66,528.27,501.27,526.18,27394196,43
2023-09-21,MSFT,Microsoft,529.81,536.41,512.69,521.3,17124818,87
2023-09-23,MSFT,Microsoft,538.3,553.39,536.41,538.03,3995744,74
2023-09-24,MSFT,Microsoft,526.92,536.72,520.48,521.73,30543098,63
2023-09-25,MSFT,Microsoft,533.95,549.02,521.66,527.96,2431211,36
2023-09-27,MSFT,Microsoft,554.28,575.74,537.07,551.08,12780313,61
2023-09-28,MSFT,Microsoft,570.59,566.82,557.69,563.25,9920325,65
2023-09-30,MSFT,Microsoft,573.9,583.87,551.18,566.6,16914105,62
2023-10-01,MSFT,Microsoft,558.55,577.21,538.42,561.67,10165413,70
2023-10-02,MSFT,Microsoft,581.92,594.78,568.83,580.38,48875154,75
2023-10-04,MSFT,Microsoft,558.91,557.77,535.49,554.66,25189603,43
2023-10-05,MSFT,Microsoft,541.51,564.15,534.66,549.5,19374177,49
2023-10-07,MSFT,Microsoft,568.51,584.47,566.64,573.87,18222749,69
2023-10-08,MSFT,Microsoft,564.95,581.87,544.53,561.58,29893338,81
2023-10-09,MSFT,Microsoft,560.14,582.51,553.9,560.91,47402261,32
2023-10-11,MSFT,Microsoft,549.27,558.99,545.3,545.76,1041649,69
2023-10-12,MSFT,Microsoft,550.73,562.49,522.2,548.52,48937255,30
2023-10-14,MSFT,Microsoft,570.17,587.17,571.47,575.34,38408341,71
2023-10-15,MSFT,Microsoft,588.39,621.41,568.63,595.3,41390341,44
2023-10-16,MSFT,Microsoft,562.74,586.34,547.32,568.35,36080000,66
2023-10-18,MSFT,Microsoft,576.88,583.85,555.76,574.8,38855091,42
2023-10-19,MSFT,Microsoft,574.48,580.99,542.53,567.77,38466173,76
2023-10-21,MSFT,Microsoft,590.59,590.03,576.57,580.37,9231620,72
2023-10-22,MSFT,Microsoft,593.51,622.06,577.44,600.16,20750111,30
2023-10-23,MSFT,Microsoft,601.91,600.07,588.73,599.22,41991631,83
2023-10-25,MSFT,Microsoft,564.25,597.99,550.56,574.44,17871991,90
2023-10-26,MSFT,Microsoft,552.37,566.9,535.35,546.77,30969762,33
2023-10-28,MSFT,Microsoft,552.57,559.67,545.93,549.07,4759425,89
2023-10-29,MSFT,Microsoft,537.12,555.29,519.52,530.42,49009280,30
2023-10-30,MSFT,Microsoft,513.06,536.88,505.52,520.02,4915016,37
2023-11-01,MSFT,Microsoft,549.91,558.26,533.99,545.63,5221594,33
2023-11-02,MSFT,Microsoft,539.78,550.34,521.59,535.48,11083404,45
2023-11-04,MSFT,Microsoft,548.38,559.67,531.41,555.3,6522411,60
2023-11-05,MSFT,Microsoft,552.6,565.68,556.96,562.25,21676027,43
2023-11-06,MSFT,Microsoft,559.67,568.65,523.95,549.77,41226574,38
2023-11-08,MSFT,Microsoft,542.46,540.43,528.19,538.72,14783160,56
2023-11-09,MSFT,Microsoft,545.05,543.44,527.67,539.06,24340632,39
2023-11-11,MSFT,Microsoft,546.69,565.59,541.09,551.78,42234037,59
2023-11-12,MSFT,Microsoft,564.63,579.07,563.65,575.7,14320760,80
2023-11-13,MSFT,Microsoft,568.65,569.03,562.55,564.69,23529967,60
2023-11-15,MSFT,Microsoft,545.29,572.41,541.7,550.46,3924480,84
2023-11-16,MSFT,Microsoft,524.76,553.95,514.29,531.3,7864583,84
2023-11-18,MSFT,Microsoft,546.76,567.84,552.1,552.42,7459117,65
2023-11-19,MSFT,Microsoft,532.19,539.36,507.54,526.27,34117748,40
2023-11-20,MSFT,Microsoft,536.01,538.41,506.86,529.7,21663255,76
2023-11-22,MSFT,Microsoft,529.69,533.38,509.03,527.2,12175903,53
2023-11-23,MSFT,Microsoft,540.01,560.97,546.25,546.49,9116379,32
2023-11-25,MSFT,Microsoft,561.09,580.95,560.14,564.72,47964474,73
2023-11-26,MSFT,Microsoft,573.28,599.01,569.96,570.95,20948296,58
2023-11-27,MSFT,Microsoft,544.84,574.67,532.76,553.32,14575173,49
2023-11-29,MSFT,Microsoft,569.49,584.45,567.97,576.02,25421465,87
2023-11-30,MSFT,Microsoft,581.22,577.32,546.56,572.72,34449208,42
2022-01-01,GOOGL,Alphabet,2519.74,2583.31,2462.89,2473.12,29961207,57
2022-01-02,GOOGL,Alphabet,2502.4,2567.03,2413.58,2532.25,41066466,71
2022-01-03,GOOGL,Alphabet,2580.25,2579.44,2466.83,2541.42,49269291,58
2022-01-05,GOOGL,Alphabet,2468.29,2490.93,2387.19,2434.81,39685070,51
2022-01-06,GOOGL,Alphabet,2308.4,2381.35,2216.21,2329.54,33040598,39
2022-01-08,GOOGL,Alphabet,2344.66,2408.86,2288.5,2391.38,29436882,77
2022-01-09,GOOGL,Alphabet,2360.16,2369.07,2305.53,2338.48,25509785,31
2022-01-10,GOOGL,Alphabet,2296.69,2375.55,2252.76,2267.18,40226693,35
2022-01-12,GOOGL,Alphabet,2317.91,2449.53,2250.23,2355.31,3741844,90
2022-01-13,GOOGL,Alphabet,2387.14,2358.24,2294.87,2348.31,47556357,63
2022-01-15,GOOGL,Alphabet,2356.08,2499.78,2275.92,2381.59,15374550,62
2022-01-16,GOOGL,Alphabet,2396.95,2449.6,2369.39,2395.43,29919632,61
2022-01-17,GOOGL,Alphabet,2548.69,2529.59,2504.55,2505.78,25249492,58
2022-01-19,GOOGL,Alphabet,2533.77,2622.0,2473.53,2574.3,31785797,77
2022-01-20,GOOGL,Alphabet,2678.49,2708.1,2606.1,2672.32,4412673,84
2022-01-22,GOOGL,Alphabet,2652.03,2671.27,2634.4,2658.04,3761702,37
2022-01-23,GOOGL,Alphabet,2617.17,2595.41,2520.17,2590.94,36535318,47
2022-01-24,GOOGL,Alphabet,2585.67,2697.42,2616.1,2630.36,3463798,37
2022-01-26,GOOGL,Alphabet,2575.66,2626.73,2540.16,2557.38,27660422,58
2022-01-27,GOOGL,Alphabet,2502.83,2530.17,2399.04,2479.96,10282902,82
2022-01-29,GOOGL,Alphabet,2591.53,2605.58,2526.42,2556.28,37572607,84
2022-01-30,GOOGL,Alphabet,2388.89,2470.11,2413.02,2429.88,48595398,51
2022-01-31,GOOGL,Alphabet,2345.48,2417.41,2293.35,2345.13,22109350,74
2022-02-02,GOOGL,Alphabet,2443.02,2412.93,2277.24,2395.75,22489091,42
2022-02-03,GOOGL,Alphabet,2294.41,2351.65,2250.63,2314.31,2966636,67
2022-02-05,GOOGL,Alphabet,2332.21,2339.78,2235.89,2287.97,18026490,61
2022-02-06,GOOGL,Alphabet,2283.62,2345.78,2188.64,2293.79,47541960,60
2022-02-07,GOOGL,Alphabet,2345.5,2446.14,2311.57,2348.25,1437164,65
2022-02-09,GOOGL,Alphabet,2346.22,2411.21,2265.16,2341.36,1654352,90
